AO	2002	SWE	Thomas Johansson	RUS	Marat Safin	3–6, 6–4, 6–4, 7–6(7–4)
AO	2003	USA	Andre Agassi	GER	Rainer Schüttler	6–2, 6–2, 6–1
AO	2004	SUI	Roger Federer	RUS	Marat Safin	7–6(7–3), 6–4, 6–2
AO	2005	RUS	Marat Safin	AUS	Lleyton Hewitt	1–6, 6–3, 6–4, 6–4
AO	2006	SUI	Roger Federer	CYP	Marcos Baghdatis	5–7, 7–5, 6–0, 6–2
AO	2007	SUI	Roger Federer	CHI	Fernando González	7–6(7–2), 6–4, 6–4
AO	2008	SRB	Novak Djokovic	FRA	Jo-Wilfried Tsonga	4–6, 6–4, 6–3, 7–6(7–2)
AO	2009	ESP	Rafael Nadal	SUI	Roger Federer	7–5, 3–6, 7–6(7–3), 3–6, 6–2
AO	2010	SUI	Roger Federer	GBR	Andy Murray	6–3, 6–4, 7–6(13–11)
AO	2011	SRB	Novak Djokovic	GBR	Andy Murray	6–4, 6–2, 6–3
AO	2012	SRB	Novak Djokovic	ESP	Rafael Nadal	5–7, 6–4, 6–2, 6–7(5–7), 7–5
AO	2013	SRB	Novak Djokovic	GBR	Andy Murray	6–7(2–7), 7–6(7–3), 6–3, 6–2
AO	2014	SUI	Stan Wawrinka	ESP	Rafael Nadal	6–3, 6–2, 3–6, 6–3
AO	2015	SRB	Novak Djokovic	GBR	Andy Murray	7–6(7–5), 6–7(4–7), 6–3, 6–0
AO	2016	SRB	Novak Djokovic	GBR	Andy Murray	6–1, 7–5, 7–6(7–3)
