FO	2000	BRA	Gustavo Kuerten	SWE	Magnus Norman	6–2, 6–3, 2–6, 7–6(8–6)
FO	2001	BRA	Gustavo Kuerten	ESP	Àlex Corretja	6–7(3–7), 7–5, 6–2, 6–0
FO	2002	ESP	Albert Costa	ESP	Juan Carlos Ferrero	6–1, 6–0, 4–6, 6–3
FO	2003	ESP	Juan Carlos Ferrero	NED	Martin Verkerk	6–1, 6–3, 6–2
FO	2004	ARG	Gastón Gaudio	ARG	Guillermo Coria	0–6, 3–6, 6–4, 6–1, 8–6
FO	2005	ESP	Rafael Nadal	ARG	Mariano Puerta	6–7(6–8), 6–3, 6–1, 7–5
FO	2006	ESP	Rafael Nadal	SUI	Roger Federer	1–6, 6–1, 6–4, 7–6(7–4)
FO	2007	ESP	Rafael Nadal	SUI	Roger Federer	6–3, 4–6, 6–3, 6–4
FO	2008	ESP	Rafael Nadal	SUI	Roger Federer	6–1, 6–3, 6–0
FO	2009	SUI	Roger Federer	SWE	Robin Söderling	6–1, 7–6(7–1), 6–4
FO	2010	ESP	Rafael Nadal	SWE	Robin Söderling	6–4, 6–2, 6–4
FO	2011	ESP	Rafael Nadal	SUI	Roger Federer	7–5, 7–6(7–3), 5–7, 6–1
FO	2012	ESP	Rafael Nadal	SRB	Novak Djokovic	6–4, 6–3, 2–6, 7–5
FO	2013	ESP	Rafael Nadal	ESP	David Ferrer	6–3, 6–2, 6–3
FO	2014	ESP	Rafael Nadal	SRB	Novak Djokovic	3–6, 7–5, 6–2, 6–4
FO	2015	SUI	Stan Wawrinka	SRB	Novak Djokovic	4–6, 6–4, 6–3, 6–4
